Date,PortfolioValue,StrategyReturn
2025-04-25,187470.78536454157,1.8747078536454158
2025-04-28,187470.78536454157,1.8747078536454158
2025-04-29,187470.78536454157,1.8747078536454158
2025-04-30,187470.78536454157,1.8747078536454158
2025-05-01,187470.78536454157,1.8747078536454158
2025-05-02,187470.78536454157,1.8747078536454158
2025-05-05,187470.78536454157,1.8747078536454158
2025-05-06,187470.78536454157,1.8747078536454158
2025-05-07,187470.78536454157,1.8747078536454158
2025-05-08,187470.78536454157,1.8747078536454158
2025-05-09,187470.78536454157,1.8747078536454158
2025-05-12,187470.78536454157,1.8747078536454158
2025-05-13,187470.78536454157,1.8747078536454158
2025-05-14,187470.78536454157,1.8747078536454158
2025-05-15,187470.78536454157,1.8747078536454158
2025-05-16,187470.78536454157,1.8747078536454158
2025-05-19,187470.78536454157,1.8747078536454158
2025-05-20,187470.78536454157,1.8747078536454158
2025-05-21,187470.78536454157,1.8747078536454158
2025-05-22,187470.78536454157,1.8747078536454158
2025-05-23,187470.78536454157,1.8747078536454158
2025-05-27,187470.78536454157,1.8747078536454158
2025-05-28,187470.78536454157,1.8747078536454158
2025-05-29,187470.78536454157,1.8747078536454158
2025-05-30,187470.78536454157,1.8747078536454158
2025-06-02,187470.78536454157,1.8747078536454158
2025-06-03,187470.78536454157,1.8747078536454158
2025-06-04,187470.78536454157,1.8747078536454158
2025-06-05,187470.78536454157,1.8747078536454158
2025-06-06,187470.78536454157,1.8747078536454158
2025-06-09,187470.78536454157,1.8747078536454158
2025-06-10,187470.78536454157,1.8747078536454158
2025-06-11,187470.78536454157,1.8747078536454158
2025-06-12,187470.78536454157,1.8747078536454158
2025-06-13,187470.78536454157,1.8747078536454158
2025-06-16,187470.78536454157,1.8747078536454158
2025-06-17,187470.78536454157,1.8747078536454158
2025-06-18,187470.78536454157,1.8747078536454158
2025-06-20,187470.78536454157,1.8747078536454158
2025-06-23,187470.78536454157,1.8747078536454158
2025-06-24,187470.78536454157,1.8747078536454158
