Date,PortfolioValue,StrategyReturn
2024-04-19,102207.89834897223,1.0220789834897224
2024-04-22,102698.64740292731,1.0269864740292731
2024-04-23,103317.94601742926,1.0331794601742925
2024-04-24,104556.54324643317,1.0455654324643318
2024-04-25,105064.83888547125,1.0506483888547125
2024-04-26,104720.13223569098,1.0472013223569099
2024-04-29,107173.94020383063,1.0717394020383062
2024-04-30,105321.8932220191,1.053218932220191
2024-05-01,104720.13223569098,1.0472013223569099
2024-05-02,106899.35719601813,1.0689935719601813
2024-05-03,112946.25615231696,1.1294625615231695
2024-05-06,111970.57107846442,1.1197057107846442
2024-05-07,112826.43485423014,1.1282643485423014
2024-05-08,112826.43485423014,1.1282643485423014
2024-05-09,112826.43485423014,1.1282643485423014
2024-05-10,111590.29594048062,1.1159029594048062
2024-05-13,113467.08517082731,1.134670851708273
2024-05-14,114135.28985222378,1.1413528985222379
2024-05-15,115465.89020927942,1.1546589020927942
2024-05-16,115535.61609173765,1.1553561609173766
2024-05-17,115553.05198296109,1.1555305198296109
2024-05-20,116232.87467583218,1.1623287467583219
2024-05-21,116994.05013664762,1.1699405013664763
2024-05-22,116151.53080376187,1.1615153080376186
2024-05-23,113815.71447380581,1.138157144738058
2024-05-24,115616.95994194546,1.1561695994194545
2024-05-28,115622.7778435568,1.1562277784355681
2024-05-29,115797.08360463764,1.1579708360463763
2024-05-30,116378.13540276089,1.163781354027609
2024-05-31,116935.94228752652,1.169359422875265
2024-06-03,117970.1943932394,1.1797019439323941
2024-06-04,118156.13595207731,1.181561359520773
2024-06-05,119039.32722099817,1.1903932722099817
2024-06-06,118231.67081841028,1.1823167081841028
2024-06-07,119631.99703606166,1.1963199703606167
2024-06-10,117441.44143303433,1.1744144143303432
2024-06-11,125593.54032524624,1.2559354032524623
2024-06-12,129033.35241325894,1.2903335241325893
2024-06-13,129713.166210256,1.29713166210256
2024-06-14,129300.23340500415,1.2930023340500416
2024-06-17,129300.23340500415,1.2930023340500416
2024-06-18,129300.23340500415,1.2930023340500416
2024-06-20,129300.23340500415,1.2930023340500416
